influencer,location,latitude,longitude,datetime
valentinaferragni,Grand Hotel Tremezzo - Lake Como,45.984916,9.228429,2017-10-03T17:54:36.000Z
valentinaferragni,Grand Hotel Tremezzo - Lake Como,45.984916,9.228429,2017-10-04T10:55:05.000Z
valentinaferragni,Lake Como,45.9917589,9.26488103500571,2017-10-04T19:53:48.000Z
valentinaferragni,Lake Como,45.9917589,9.26488103500571,2017-10-05T10:56:57.000Z
valentinaferragni,Lake of Como,45.81082,9.086044,2017-10-05T17:07:01.000Z
valentinaferragni,Lake Como,45.9917589,9.26488103500571,2017-10-05T19:57:34.000Z
valentinaferragni,Grand Hotel Tremezzo - Lake Como,45.984916,9.228429,2017-10-06T08:17:08.000Z
valentinaferragni,Lake Como,45.9917589,9.26488103500571,2017-10-06T12:28:11.000Z
valentinaferragni,Lake Como,45.9917589,9.26488103500571,2017-10-06T16:15:42.000Z
valentinaferragni,"Verona, Italy",45.4384958,10.9924122,2017-10-07T10:01:54.000Z
valentinaferragni,Lake Como,45.9917589,9.26488103500571,2017-10-08T10:50:15.000Z
valentinaferragni,"Verona, Italy",45.4384958,10.9924122,2017-10-07T17:11:42.000Z
valentinaferragni,"Treviso, Italy",45.6658505,12.2455414,2017-10-08T15:58:36.000Z
valentinaferragni,Kiruna in Swedish Lapland,67.856434,20.225737,2017-10-08T19:14:52.000Z
valentinaferragni,Kiruna in Swedish Lapland,67.856434,20.225737,2017-10-09T16:39:12.000Z
valentinaferragni,Università Cattolica del Sacro Cuore,45.533625,9.181019,2017-10-09T19:35:10.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2017-10-10T16:37:03.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2017-10-11T18:39:15.000Z
valentinaferragni,Kiruna in Swedish Lapland,67.856434,20.225737,2017-10-14T16:21:43.000Z
valentinaferragni,Kiruna in Swedish Lapland,67.856434,20.225737,2017-10-13T16:52:45.000Z
valentinaferragni,Principe di Savoia,45.4797878,9.1963935,2017-10-15T19:54:49.000Z
valentinaferragni,Principe di Savoia,45.4797878,9.1963935,2017-10-16T16:23:56.000Z
valentinaferragni,Stockholm Arlanda Airport,59.6467921,17.9370443341945,2017-10-17T11:01:36.000Z
valentinaferragni,"Stockholm, Sweden",59.3251172,18.0710935,2017-10-17T19:31:54.000Z
valentinaferragni,Nordiska museet,59.3291579,18.0938957,2017-10-18T12:25:13.000Z
valentinaferragni,"Stockholm, Sweden",59.3251172,18.0710935,2017-10-18T18:36:53.000Z
valentinaferragni,"Stockholm, Sweden",59.3251172,18.0710935,2017-10-19T10:07:45.000Z
valentinaferragni,Mister French,4.9288677,-52.2952659,2017-10-19T15:53:51.000Z
valentinaferragni,"Stockholm, Sweden",59.3251172,18.0710935,2017-10-20T16:41:34.000Z
valentinaferragni,Lake Como,45.9917589,9.26488103500571,2017-10-23T20:21:43.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2017-10-24T10:57:59.000Z
valentinaferragni,Machu Picchu,-13.16441865,-72.5447639743184,2017-10-25T18:21:41.000Z
valentinaferragni,Teatro Ciak,45.4483193,9.22506818092777,2017-10-26T18:33:02.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2017-10-27T16:05:56.000Z
valentinaferragni,Villa d'Este (Cernobbio),45.84492825,9.0798188004856,2017-10-29T15:17:21.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2017-10-30T20:14:24.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2017-11-01T18:04:19.000Z
valentinaferragni,Arco della pace,45.47568115,9.17241040283427,2017-11-02T17:21:51.000Z
valentinaferragni,Duomo di Milano - Milan Cathedral,45.46416835,9.19162110961411,2017-11-02T22:00:06.000Z
valentinaferragni,Palazzo Parigi Milan Hotel & Grand Spa,45.4733994,9.1911115,2017-11-03T12:43:30.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2017-11-04T12:24:02.000Z
valentinaferragni,Codogno,45.1600664,9.70437,2017-11-05T16:22:57.000Z
valentinaferragni,Santa Cruz de Tenerife,28.469648,-16.2540884,2017-11-06T19:36:53.000Z
valentinaferragni,Tenerife,28.2935785,-16.6214471211441,2017-11-07T10:42:47.000Z
valentinaferragni,Playa del Médano,28.041435,-16.542801,2017-11-07T19:36:08.000Z
valentinaferragni,Tenerife,28.2935785,-16.6214471211441,2017-11-08T19:34:33.000Z
valentinaferragni,"Berlin, Germany",52.5170365,13.3888599,2017-11-10T20:09:57.000Z
valentinaferragni,"Berlin, Germany",52.5170365,13.3888599,2017-11-12T13:31:09.000Z
valentinaferragni,HOTEL ZOO BERLIN,52.50827195,13.3392420896532,2017-11-12T17:58:54.000Z
valentinaferragni,Berlin Wall,51.50345185,-0.174145412109824,2017-11-13T17:12:21.000Z
valentinaferragni,Porta Di Brandeburgo - Berlino,52.51628045,13.3777018828817,2017-11-15T18:44:15.000Z
valentinaferragni,Plachuttas Gasthaus zur oper,48.2035744,16.3711372,2017-11-18T15:49:44.000Z
valentinaferragni,Stadtpalais Liechtenstein,48.209976,16.362552,2017-11-18T19:32:28.000Z
valentinaferragni,Stadtpalais Liechtenstein,48.209976,16.362552,2017-11-19T11:53:51.000Z
valentinaferragni,Palais Liechtenstein,48.2098086,16.3624349178292,2017-11-19T20:47:30.000Z
valentinaferragni,Flughafen Wien - Vienna Airport,48.1202259,16.5642737,2017-11-20T17:06:50.000Z
valentinaferragni,Hotel Sacher,48.2040432,16.3697765255329,2017-11-20T20:49:37.000Z
valentinaferragni,KIKO,-13.4554295,-71.1791432,2017-11-22T13:07:04.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2017-11-22T18:58:25.000Z
valentinaferragni,"Genova, Italy",44.40726,8.9338624,2017-11-26T18:19:52.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2017-12-03T15:48:56.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2017-12-03T19:17:52.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2017-12-04T17:41:03.000Z
valentinaferragni,Beauty Boutique Estée Lauder Italia,45.466498,9.184314,2017-12-05T16:50:17.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2017-12-06T13:24:08.000Z
valentinaferragni,Hôtel de la Poste****,46.537986,12.135873,2017-12-08T20:10:49.000Z
valentinaferragni,Faloria Cortina,46.5326012,12.1721489,2017-12-09T13:41:52.000Z
valentinaferragni,"Cortina d'Ampezzo, Italy",46.5383332,12.1373506,2017-12-09T19:22:40.000Z
valentinaferragni,"Cortina d'Ampezzo, Italy",46.5383332,12.1373506,2017-12-10T12:00:47.000Z
valentinaferragni,"Cortina d'Ampezzo, Italy",46.5383332,12.1373506,2017-12-11T13:07:09.000Z
valentinaferragni,FAI - Villa Necchi Campiglio,45.468990,9.202231,2017-12-12T20:38:14.000Z
valentinaferragni,Corso di Porta Ticinese,45.4539197,9.1804255,2017-12-14T12:09:09.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2017-12-15T19:20:10.000Z
valentinaferragni,Arco della pace,45.47568115,9.17241040283427,2017-12-17T13:50:08.000Z
valentinaferragni,"Genova, Italy",44.40726,8.9338624,2017-12-20T18:59:47.000Z
valentinaferragni,The Chedi Andermatt,46.6361042,8.5945125,2017-12-24T12:44:52.000Z
valentinaferragni,"Andermatt, Switzerland",46.6340499,8.5948148,2017-12-24T17:33:53.000Z
valentinaferragni,The Chedi Andermatt,46.6361042,8.5945125,2017-12-24T21:06:23.000Z
valentinaferragni,"Andermatt, Switzerland",46.6340499,8.5948148,2017-12-25T12:55:41.000Z
valentinaferragni,"Andermatt, Switzerland",46.6340499,8.5948148,2017-12-26T12:08:14.000Z
valentinaferragni,"Andermatt, Switzerland",46.6340499,8.5948148,2017-12-27T13:41:52.000Z
valentinaferragni,"Tokyo, Japan",35.6828387,139.7594549,2017-12-30T19:49:28.000Z
valentinaferragni,"Drogheria Milanese Via S. Marco, 29 Milano",45.477558,9.188577,2018-01-05T15:04:47.000Z
valentinaferragni,"Sesto, Trentino-Alto Adige, Italy",46.7027185,12.349573,2018-01-07T15:37:39.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-01-13T12:14:28.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-01-14T16:01:28.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-01-14T19:58:15.000Z
valentinaferragni,Four Seasons Hotel Milan,45.469414,9.195302,2018-01-15T21:12:54.000Z
valentinaferragni,"Genova, Italy",44.40726,8.9338624,2018-01-20T16:23:56.000Z
valentinaferragni,"Genova, Italy",44.40726,8.9338624,2018-01-21T13:31:47.000Z
valentinaferragni,"Genova, Italy",44.40726,8.9338624,2018-01-21T19:51:57.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-01-22T13:54:06.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-01-22T17:46:55.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-01-23T10:03:59.000Z
valentinaferragni,Tour Eiffel,48.8582602,2.29449905431968,2018-01-23T20:05:41.000Z
valentinaferragni,Ristorante La Briciola,48.8640247,2.3639954,2018-01-30T22:53:17.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-01-31T13:46:03.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-02-03T16:41:28.000Z
valentinaferragni,Four Seasons Hotel Milan,45.469414,9.195302,2018-02-06T18:55:54.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-02-06T12:17:47.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-02-08T19:26:42.000Z
valentinaferragni,LùBar,48.5091536,135.0757669,2018-02-20T12:52:30.000Z
valentinaferragni,Palazzo Parigi Milan Hotel & Grand Spa,45.4733994,9.1911115,2018-02-20T20:34:21.000Z
valentinaferragni,Rotonda della Besana,45.4597727,9.20595828532474,2018-02-21T17:29:29.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-02-22T12:05:01.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-02-23T19:17:44.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-02-24T17:57:06.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-02-24T21:25:17.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-02-25T18:37:19.000Z
valentinaferragni,Mico Milano Convention Centre,45.481624,9.154825,2018-02-25T21:13:55.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-02-26T21:43:25.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-02-27T13:50:43.000Z
valentinaferragni,Tour Eiffel,48.8582602,2.29449905431968,2018-02-27T20:34:54.000Z
valentinaferragni,Hôtel Opéra Richepanse,48.868685,2.325261,2018-02-28T11:45:39.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-02-28T16:15:56.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-03-01T11:11:36.000Z
valentinaferragni,Loulou Restaurant - Musée des arts décoratifs,48.863085,2.333381,2018-03-01T17:37:39.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-03-01T20:28:33.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-03-04T18:18:52.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-03-05T13:30:10.000Z
valentinaferragni,"Berlin, Germany",52.5170365,13.3888599,2018-03-06T18:48:09.000Z
valentinaferragni,"Berlin, Germany",52.5170365,13.3888599,2018-03-07T12:40:04.000Z
valentinaferragni,"Berlin, Germany",52.5170365,13.3888599,2018-03-07T18:25:32.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-03-10T17:00:18.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-03-21T16:32:39.000Z
valentinaferragni,Aeroporto di Milano Linate,45.44420495,9.27783292215851,2018-03-23T08:57:38.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-03-24T22:01:35.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-03-27T06:52:33.000Z
valentinaferragni,Melrose & Fairfax Flea Market,42.4564323,-71.064182,2018-03-26T07:07:33.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-03-27T16:36:26.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-03-28T19:40:13.000Z
valentinaferragni,Hollywood Sign,34.1340991,-118.3216523,2018-03-29T07:00:25.000Z
valentinaferragni,Venice Beach L.A.,27.1000553,-82.4575967,2018-03-30T07:28:05.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-03-31T17:12:53.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-01T07:47:44.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-02T06:41:20.000Z
valentinaferragni,Hollywood Hills,34.0795976,-81.0187018,2018-04-02T19:11:01.000Z
valentinaferragni,The Beverly Hills Hotel,5.5646691,-0.2060044,2018-04-04T07:12:05.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-05T17:02:27.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-06T08:01:06.000Z
valentinaferragni,Griffith Observatory,34.11821875,-118.300293321966,2018-04-07T08:49:57.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-07T17:36:35.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-08T07:44:22.000Z
valentinaferragni,"Beverly Hills, California",34.0696501,-118.3963062,2018-04-08T18:54:45.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-09T08:00:13.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-10T08:25:14.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-10T21:22:18.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-11T09:28:35.000Z
valentinaferragni,Staples Center,34.0430046,-118.267052602794,2018-04-12T08:13:18.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-12T17:20:45.000Z
valentinaferragni,Coachella,33.68656595,-116.153277495288,2018-04-12T19:38:49.000Z
valentinaferragni,Coachella valley,33.68656595,-116.153277495288,2018-04-13T19:26:43.000Z
valentinaferragni,"Palm Springs, California",33.8246269,-116.540303,2018-04-14T07:50:30.000Z
valentinaferragni,Coachella,33.68656595,-116.153277495288,2018-04-14T15:52:33.000Z
valentinaferragni,Coachella,33.68656595,-116.153277495288,2018-04-14T19:24:02.000Z
valentinaferragni,Coachella,33.68656595,-116.153277495288,2018-04-15T09:05:09.000Z
valentinaferragni,Coachella,33.68656595,-116.153277495288,2018-04-16T07:27:44.000Z
valentinaferragni,Coachella,33.68656595,-116.153277495288,2018-04-16T17:07:13.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-18T08:05:49.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-18T22:49:13.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-19T23:06:43.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2018-04-21T10:54:19.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-04-22T18:25:35.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-04-24T11:40:28.000Z
valentinaferragni,Grand Hotel Tremezzo - Lake Como,45.984916,9.228429,2018-04-25T13:02:08.000Z
valentinaferragni,Grand Hotel Tremezzo - Lake Como,45.984916,9.228429,2018-04-25T19:05:58.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-04-26T16:16:21.000Z
valentinaferragni,Grand Hotel Tremezzo - Lake Como,45.984916,9.228429,2018-04-30T19:04:20.000Z
valentinaferragni,Grand Hotel Tremezzo - Lake Como,45.984916,9.228429,2018-04-27T16:45:50.000Z
valentinaferragni,Madinat Jumeirah,25.1352181,55.1858082863489,2018-05-01T14:58:27.000Z
valentinaferragni,Ski Dubai,25.11730645,55.1981950866444,2018-05-01T20:21:33.000Z
valentinaferragni,Platinum Heritage Dubai,-34.10993595,18.8712541534477,2018-05-03T18:26:43.000Z
valentinaferragni,Dubai Gold Souk,25.2700763,55.2982484,2018-05-02T13:26:48.000Z
valentinaferragni,"Atlantis, The Palm",26.5909025,-80.1008762,2018-05-06T11:31:02.000Z
valentinaferragni,Address Dubai Marina,25.07743445,55.1401237411938,2018-05-05T10:54:44.000Z
valentinaferragni,"At the Top, Burj Khalifa",25.197470,55.275855,2018-05-04T11:26:43.000Z
valentinaferragni,La Fontelina - Ristorante e complesso balneare,40.543831,14.251067,2018-05-11T11:10:49.000Z
valentinaferragni,Praiano,40.611107,14.53134,2018-05-10T18:47:27.000Z
valentinaferragni,"Capri, Italy",45.118845,7.331914,2018-05-10T12:52:49.000Z
valentinaferragni,Casa Angelina Lifestyle,31.31677175,-94.7283681516741,2018-05-09T18:27:45.000Z
valentinaferragni,Sheikh Zayed Mosque,25.12630775,56.3274414501959,2018-05-07T16:23:19.000Z
valentinaferragni,One and Only Royal Mirage Dubai,25.09945255,55.1541858411433,2018-05-06T18:26:10.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-05-21T19:04:20.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-05-19T14:16:17.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-05-17T16:44:49.000Z
valentinaferragni,"Capri, Italy",45.118845,7.331914,2018-05-15T18:32:21.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-05-14T16:30:46.000Z
valentinaferragni,Positano,40.6286581,14.4854955,2018-05-13T16:34:35.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-05-12T18:32:57.000Z
valentinaferragni,Positano,40.6286581,14.4854955,2018-05-11T17:06:42.000Z
valentinaferragni,"Genova, Italy",44.40726,8.9338624,2018-05-26T18:47:25.000Z
valentinaferragni,Grand Hotel Tremezzo - Lake Como,45.984916,9.228429,2018-05-24T17:12:02.000Z
valentinaferragni,"London, United Kingdom",51.5073219,-0.1276474,2018-05-29T18:08:35.000Z
valentinaferragni,Lou Lou's Little Parties,51.506338,-0.147591,2018-05-29T20:51:01.000Z
valentinaferragni,The Connaught,51.51017675,-0.149736055583833,2018-05-30T18:30:19.000Z
valentinaferragni,Stadio San Siro,45.47820035,9.12396399069145,2018-06-02T11:08:03.000Z
valentinaferragni,Lake Como,45.9917589,9.26488103500571,2018-06-02T17:08:59.000Z
valentinaferragni,Lake Como,45.9917589,9.26488103500571,2018-06-03T19:16:15.000Z
valentinaferragni,"Dubai, United Arab Emirates",25.0750095,55.1887608818332,2018-06-04T11:39:20.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-06-04T19:35:28.000Z
valentinaferragni,Farinella,41.71604915,12.4437165462031,2018-06-05T12:48:46.000Z
valentinaferragni,The MALL Milano,45.4808069,9.1957798,2018-06-05T19:09:50.000Z
valentinaferragni,"Venezia, Italia",45.4371908,12.3345898,2018-06-06T16:06:56.000Z
valentinaferragni,"Hotel Bauer Palazzo, Venice",45.4328621,12.3358441959329,2018-06-06T18:50:48.000Z
valentinaferragni,"Venezia, Italia",45.4371908,12.3345898,2018-06-07T10:58:20.000Z
valentinaferragni,T Fondaco dei Tedeschi by DFS,45.438274,12.336814,2018-06-07T18:49:42.000Z
valentinaferragni,"Genova, Italy",44.40726,8.9338624,2018-06-10T18:42:55.000Z
valentinaferragni,"Florence, Italy",43.7698712,11.2555757,2018-06-15T12:18:03.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-06-15T16:41:14.000Z
valentinaferragni,Grand Hotel Tremezzo - Lake Como,45.984916,9.228429,2018-06-19T16:22:07.000Z
valentinaferragni,Acai Sisters Milano,45.448468,9.186721,2018-06-20T12:30:44.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-06-20T18:28:52.000Z
valentinaferragni,Sestri Levante,44.2714526,9.3958627,2018-06-22T17:47:43.000Z
valentinaferragni,"Genova, Italy",44.40726,8.9338624,2018-06-23T16:15:58.000Z
valentinaferragni,"Cremona, Italy",45.1334796,10.0248716,2018-06-24T11:22:57.000Z
valentinaferragni,Piazza del Duomo,43.7731012,11.2554771360753,2018-06-25T18:05:15.000Z
valentinaferragni,LùBar,48.5091536,135.0757669,2018-06-26T12:29:01.000Z
valentinaferragni,Lake Como,45.9917589,9.26488103500571,2018-06-27T17:13:43.000Z
valentinaferragni,"Genova, Italy",44.40726,8.9338624,2018-06-30T16:36:32.000Z
valentinaferragni,Aeroporto di Milano Linate,45.44420495,9.27783292215851,2018-07-01T18:10:26.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-07-02T10:58:16.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-07-02T15:49:45.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-07-02T19:59:31.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-07-03T12:07:45.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-07-07T18:42:23.000Z
valentinaferragni,"Carpi, Italy",44.7835699,10.8854523,2018-07-08T19:18:35.000Z
valentinaferragni,Seven Pines Resort Ibiza,38.951416,1.220780,2018-07-13T12:47:30.000Z
valentinaferragni,"Ibiza, Spain",38.9743901,1.41974631785153,2018-07-13T16:38:42.000Z
valentinaferragni,Ibiza Cala Vadella,38.903142,1.2355139,2018-07-13T19:40:54.000Z
valentinaferragni,Formentera,38.7063909,1.43352655883119,2018-07-14T15:52:29.000Z
valentinaferragni,Playa De Illetas Formentera,38.759960,1.435448,2018-07-14T18:30:35.000Z
valentinaferragni,"Iviza, Islas Baleares, Spain",39.023692,1.482215,2018-07-15T09:32:37.000Z
valentinaferragni,"Ibiza, Spain",38.9743901,1.41974631785153,2018-07-15T16:20:17.000Z
valentinaferragni,Ibiza,38.9743901,1.41974631785153,2018-07-15T20:03:40.000Z
valentinaferragni,"Ibiza, Spain",38.9743901,1.41974631785153,2018-07-16T11:36:11.000Z
valentinaferragni,"Marbella, Spain",36.508976,-4.88562,2018-07-17T17:17:21.000Z
valentinaferragni,Marbella Club Hotel · Golf Resort & Spa,36.506753,-4.919138,2018-07-18T09:04:52.000Z
valentinaferragni,Marbella Club Hotel · Golf Resort & Spa,36.506753,-4.919138,2018-07-18T18:55:40.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-07-19T14:02:42.000Z
valentinaferragni,"Madrid, Spain",40.4167047,-3.7035825,2018-10-21T18:39:37.000Z
valentinaferragni,"Madrid, Spain",40.4167047,-3.7035825,2018-10-21T11:39:47.000Z
valentinaferragni,"Madrid, Spain",40.4167047,-3.7035825,2018-10-20T17:56:08.000Z
valentinaferragni,"The Westin Palace, Madrid",40.4154544,-3.6958024,2018-10-20T12:20:53.000Z
valentinaferragni,"Palacio Real de Madrid, España",40.418020,-3.714301,2018-10-19T17:27:39.000Z
valentinaferragni,"Madrid, Spain",40.4167047,-3.7035825,2018-10-19T11:19:27.000Z
valentinaferragni,"Madrid, Spain",40.4167047,-3.7035825,2018-10-18T18:42:40.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-10-17T14:09:31.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-10-16T19:21:15.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-10-14T15:38:13.000Z
valentinaferragni,Giardini Pubblici Indro Montanelli,45.47458325,9.2003266111028,2018-10-13T15:34:38.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-10-12T12:10:56.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-10-09T17:19:31.000Z
valentinaferragni,Università Cattolica del Sacro Cuore,45.533625,9.181019,2018-10-09T11:55:16.000Z
valentinaferragni,Giardini Pubblici Indro Montanelli,45.47458325,9.2003266111028,2018-10-07T19:08:46.000Z
valentinaferragni,Disneyland Paris,48.8711359,2.77612651196751,2018-10-05T16:31:34.000Z
valentinaferragni,Disneyland Paris,48.8711359,2.77612651196751,2018-10-04T18:51:05.000Z
valentinaferragni,BELDI Country Club,31.5702267,-8.028608,2018-10-30T13:11:28.000Z
valentinaferragni,Disneyland Paris,48.8711359,2.77612651196751,2018-10-04T14:18:32.000Z
valentinaferragni,Le Moulin Rouge (Officiel),48.884384,2.332542,2018-10-03T18:29:00.000Z
valentinaferragni,Pont Alexandre III,48.8629974,2.3134662,2018-10-03T11:24:17.000Z
valentinaferragni,Pont Alexandre III,48.8629974,2.3134662,2018-10-03T11:24:17.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-10-02T11:41:25.000Z
valentinaferragni,Tour Eiffel,48.8582602,2.29449905431968,2018-10-01T18:20:28.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-10-01T14:13:29.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-09-30T19:34:42.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-30T16:48:02.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-29T17:48:52.000Z
valentinaferragni,Arco della pace,45.47568115,9.17241040283427,2018-09-29T14:13:16.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-28T20:07:11.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-27T18:07:00.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-26T19:25:51.000Z
valentinaferragni,Loulou Restaurant - Musée des arts décoratifs,48.863085,2.333381,2018-09-25T18:35:40.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-09-25T09:01:55.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-09-24T17:31:34.000Z
