influencer,location,latitude,longitude,datetime
valentinaferragni,Place Vendôme,48.867669,2.329486,2018-09-24T12:17:28.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-23T17:40:28.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-22T10:15:07.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-21T18:04:15.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-20T16:03:19.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-19T18:07:39.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-18T16:56:09.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-17T17:38:05.000Z
valentinaferragni,Pizzeria Antica Costese,45.173570,9.969012,2018-09-17T14:46:26.000Z
valentinaferragni,ugo grill,45.1343018,10.0230735,2018-09-17T10:23:14.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-16T12:17:57.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-15T18:07:41.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-15T11:08:33.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-13T11:43:47.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-12T20:24:00.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-09-11T18:29:31.000Z
valentinaferragni,"New York, New York",40.7127281,-74.0060152,2018-09-10T17:25:40.000Z
valentinaferragni,"New York, New York",40.7127281,-74.0060152,2018-09-08T21:26:46.000Z
valentinaferragni,Central Park,40.7838476,-73.9645727455915,2018-09-07T15:29:58.000Z
valentinaferragni,"New York, New York",40.7127281,-74.0060152,2018-09-07T04:19:18.000Z
valentinaferragni,"Venice, Italy",45.4371908,12.3345898,2018-09-06T10:24:54.000Z
valentinaferragni,The Peggy Guggenheim Collection,45.4307957,12.3316929,2018-09-05T18:06:50.000Z
valentinaferragni,"Venezia, Italia",45.4371908,12.3345898,2018-09-05T16:03:25.000Z
valentinaferragni,Dimora Delle Balze,36.975419,15.031696,2018-09-04T20:12:21.000Z
valentinaferragni,Dimora Delle Balze,36.975419,15.031696,2018-09-04T11:30:52.000Z
valentinaferragni,"Marzamemi, Sicilia, Italy",36.7418376,15.1176543,2018-09-03T17:40:31.000Z
valentinaferragni,"Sicilia, Italy",37.587794,14.155048,2018-09-03T13:03:51.000Z
valentinaferragni,"Sicilia, Italy",37.587794,14.155048,2018-09-02T17:29:10.000Z
valentinaferragni,Dimora Delle Balze,36.975419,15.031696,2018-09-02T12:39:27.000Z
valentinaferragni,Dimora Delle Balze,36.975419,15.031696,2018-09-02T09:34:12.000Z
valentinaferragni,Dimora Delle Balze,36.975419,15.031696,2018-09-01T17:42:09.000Z
valentinaferragni,"Noto, Italy",36.8908864,15.0706454,2018-09-01T11:47:32.000Z
valentinaferragni,"Noto, Italy",36.8908864,15.0706454,2018-09-01T09:03:02.000Z
valentinaferragni,"Noto, Sicilia, Italia",36.8908864,15.0706454,2018-08-31T18:16:01.000Z
valentinaferragni,Aeroporto di Milano Linate,45.44420495,9.27783292215851,2018-08-31T11:32:02.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-08-27T19:03:15.000Z
valentinaferragni,"Ibiza, Spain",38.9743901,1.41974631785153,2018-08-26T16:03:38.000Z
valentinaferragni,"Ibiza, Spain",38.9743901,1.41974631785153,2018-08-26T12:08:37.000Z
valentinaferragni,"Ibiza, Spain",38.9743901,1.41974631785153,2018-08-25T18:04:34.000Z
valentinaferragni,"Ibiza, Spain",38.9743901,1.41974631785153,2018-08-25T11:01:50.000Z
valentinaferragni,Formentera,38.7063909,1.43352655883119,2018-08-24T19:24:19.000Z
valentinaferragni,"Ibiza, Spain",38.9743901,1.41974631785153,2018-08-24T11:04:42.000Z
valentinaferragni,AZULIK Tulum,20.1789638,-87.4454247,2018-08-22T17:12:42.000Z
valentinaferragni,"The Ritz-Carlton, Cancun",21.09323225,-86.7682271203951,2018-08-22T06:07:35.000Z
valentinaferragni,"Isla Mujeres, Quintana Roo, México",21.236300,-86.735720,2018-08-21T18:26:39.000Z
valentinaferragni,Azulik,20.1789638,-87.4454247,2018-08-21T05:53:29.000Z
valentinaferragni,"Isla Mujeres, Quintana Roo, México",21.236300,-86.735720,2018-08-20T18:44:08.000Z
valentinaferragni,"Isla Mujeres, Caribbean Sea",21.236300,-86.735720,2018-08-19T19:05:18.000Z
valentinaferragni,"Isla Mujeres, Quintana Roo, México",21.236300,-86.735720,2018-08-19T05:15:33.000Z
valentinaferragni,"Isla Mujeres, Quintana Roo, México",21.236300,-86.735720,2018-08-18T17:06:58.000Z
valentinaferragni,"Tulum, Quintana Roo",20.2152358,-87.4295353143922,2018-08-18T06:05:54.000Z
valentinaferragni,Maria del Mar Boutique Hotel & Spa,-37.1665407,-73.1873597,2018-08-17T18:06:04.000Z
valentinaferragni,"Valladolid, Yucatan",20.6902505,-88.2016999,2018-08-17T06:04:52.000Z
valentinaferragni,"Chichén-Itzá, Yucatan, Mexico",20.684347,-88.567777,2018-08-16T17:19:58.000Z
valentinaferragni,"Tulum, Mexico",20.2152358,-87.4295353143922,2018-08-16T06:04:10.000Z
valentinaferragni,"Quintana Roo, Mexico",19.6666671,-88.5000001,2018-08-15T18:15:59.000Z
valentinaferragni,"Tulum, Quintana Roo",20.2152358,-87.4295353143922,2018-08-14T19:25:19.000Z
valentinaferragni,Tulum Beach,20.0776025,-87.4784164,2018-08-13T20:26:33.000Z
valentinaferragni,"Tulum, Quintana Roo",20.2152358,-87.4295353143922,2018-08-13T06:18:03.000Z
valentinaferragni,Be Tulum,52.4829617,13.3206839,2018-08-12T16:58:33.000Z
valentinaferragni,"Isla Holbox, Q.roo",21.5231574,-87.3722325361119,2018-08-11T17:35:45.000Z
valentinaferragni,"Casa De las Tortugas, Holbox",21.525920,-87.377880,2018-08-11T06:20:06.000Z
valentinaferragni,"Isla Holbox, Q.roo",21.5231574,-87.3722325361119,2018-08-10T19:33:02.000Z
valentinaferragni,"Isla Holbox, Q.roo",21.5231574,-87.3722325361119,2018-08-09T20:20:17.000Z
valentinaferragni,"CasaSandra Boutique Hotel, Isla Holbox",21.527074,-87.375529,2018-08-09T05:11:34.000Z
valentinaferragni,"Isla Holbox, Q.roo",21.5231574,-87.3722325361119,2018-08-08T16:28:10.000Z
valentinaferragni,"Isla Holbox, Q.roo",21.5231574,-87.3722325361119,2018-08-08T05:10:52.000Z
valentinaferragni,"The Ritz-Carlton, Cancun",21.09323225,-86.7682271203951,2018-08-07T16:06:32.000Z
valentinaferragni,"Genova, Italy",44.40726,8.9338624,2018-08-04T18:44:24.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-08-03T19:04:19.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-08-03T15:40:37.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-08-02T18:02:50.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-08-02T11:31:57.000Z
valentinaferragni,Nervi,44.3833121,9.0391295,2018-07-29T19:02:18.000Z
valentinaferragni,Arco della pace,45.47568115,9.17241040283427,2018-07-27T18:27:35.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-07-25T18:43:55.000Z
valentinaferragni,"Verona, Italy",45.4384958,10.9924122,2018-07-24T12:19:26.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2018-07-23T16:59:39.000Z
valentinaferragni,Argentario Golf Resort & Spa,42.41692915,11.1845971334801,2018-07-22T16:26:50.000Z
valentinaferragni,Cala Grande (Argentario),42.4326002,11.0974823782555,2018-07-21T16:26:02.000Z
valentinaferragni,Giannutri,42.254379,11.1026126,2018-07-20T16:41:42.000Z
valentinaferragni,Argentario Golf Resort & Spa,42.41692915,11.1845971334801,2018-07-20T11:36:23.000Z
valentinaferragni,Marrakech,31.6258257,-7.9891608,2018-10-29T18:43:54.000Z
valentinaferragni,Marrakech,31.6258257,-7.9891608,2018-10-29T16:19:50.000Z
valentinaferragni,Marrakech,31.6258257,-7.9891608,2018-10-29T07:32:47.000Z
valentinaferragni,Marrakech,31.6258257,-7.9891608,2018-10-28T20:27:43.000Z
valentinaferragni,Selman Marrakech,31.5739935,-8.0187137,2018-10-28T16:26:45.000Z
valentinaferragni,La Mamounia Marrakech,31.62138285,-7.99744192203719,2018-10-28T11:07:25.000Z
valentinaferragni,La Mamounia Marrakech,31.62138285,-7.99744192203719,2018-10-27T19:38:14.000Z
valentinaferragni,Tarabel,43.512061,1.677205,2018-10-27T13:01:16.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-10-26T11:52:21.000Z
valentinaferragni,"Furaveri Island Resort & Spa, Maldives",5.4406747,72.9083739,2018-11-22T11:59:37.000Z
valentinaferragni,"Furaveri Island Resort & Spa, Maldives",5.4406747,72.9083739,2018-11-21T18:28:02.000Z
valentinaferragni,"Furaveri Island Resort & Spa, Maldives",5.4406747,72.9083739,2018-11-21T11:58:08.000Z
valentinaferragni,"Furaveri Island Resort & Spa, Maldives",5.4406747,72.9083739,2018-11-20T17:39:30.000Z
valentinaferragni,Aeroporto di Milano Malpensa,45.6296273,8.72354746896739,2018-11-19T18:44:38.000Z
valentinaferragni,"Genova, Italy",44.40726,8.9338624,2018-11-17T18:47:47.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-11-15T18:24:05.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-11-11T17:25:15.000Z
valentinaferragni,Everywhere,46.9599823,22.0541733,2018-11-10T11:43:36.000Z
valentinaferragni,Douglas Italia,41.7163676,12.4439998700737,2018-11-08T21:13:23.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-11-08T13:06:23.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-11-07T19:05:34.000Z
valentinaferragni,Courmayeur Mont Blanc,45.91690955,6.86704108459389,2018-11-04T16:54:49.000Z
valentinaferragni,Courmayeur Mont Blanc,45.91690955,6.86704108459389,2018-11-04T12:29:34.000Z
valentinaferragni,Skyway Monte Bianco,45.8196695,6.9543878,2018-11-03T19:18:03.000Z
valentinaferragni,"Saint-Vincent, Italy",45.7503861,7.647884,2018-11-03T14:24:53.000Z
valentinaferragni,Ristorante La Briciola,48.8640247,2.3639954,2018-10-30T21:57:20.000Z
valentinaferragni,BELDI Country Club,31.5702267,-8.028608,2018-10-30T19:45:16.000Z
valentinaferragni,"Furaveri Island Resort & Spa, Maldives",5.4406747,72.9083739,2018-11-22T18:57:59.000Z
valentinaferragni,"Furaveri Island Resort & Spa, Maldives",5.4406747,72.9083739,2018-11-24T11:31:44.000Z
valentinaferragni,"Furaveri Island Resort & Spa, Maldives",5.4406747,72.9083739,2018-11-24T18:46:51.000Z
valentinaferragni,"Furaveri Island Resort & Spa, Maldives",5.4406747,72.9083739,2018-11-25T20:04:16.000Z
valentinaferragni,"Furaveri Island Resort & Spa, Maldives",5.4406747,72.9083739,2018-11-26T11:38:36.000Z
valentinaferragni,"Furaveri Island Resort & Spa, Maldives",5.4406747,72.9083739,2018-11-26T19:50:13.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-11-29T20:23:45.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-12-01T17:23:18.000Z
valentinaferragni,"Vienna, Austria",48.2083537,16.3725042,2018-12-03T19:58:27.000Z
valentinaferragni,My Arbor,37.9615895,-121.7232868,2018-12-04T20:23:14.000Z
valentinaferragni,My Arbor,37.9615895,-121.7232868,2018-12-05T11:30:47.000Z
valentinaferragni,My Arbor,37.9615895,-121.7232868,2018-12-05T20:09:48.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-12-06T15:01:54.000Z
valentinaferragni,"Cortina d'Ampezzo, Italy",46.5383332,12.1373506,2018-12-07T20:13:51.000Z
valentinaferragni,"Cortina d'Ampezzo, Italy",46.5383332,12.1373506,2018-12-08T18:08:15.000Z
valentinaferragni,"Cortina d'Ampezzo, Italy",46.5383332,12.1373506,2018-12-09T14:11:57.000Z
valentinaferragni,"Treviso, Italy",45.6658505,12.2455414,2018-12-09T19:04:27.000Z
valentinaferragni,"Cortina d'Ampezzo, Italy",46.5383332,12.1373506,2018-12-10T12:19:05.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-12-10T17:51:59.000Z
valentinaferragni,Diorhouse Dior Training Center,,,2018-12-11T12:46:16.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-12-11T20:11:53.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-12-12T19:15:57.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-12-14T13:01:24.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-12-16T20:49:29.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-12-17T12:10:42.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-12-18T18:40:45.000Z
valentinaferragni,Gioiellerie Torelli,41.7121401,15.6373545,2018-12-19T16:11:24.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2018-12-20T12:55:41.000Z
valentinaferragni,Galleria Vittorio Emanuele,38.2418786,15.4313097,2018-12-21T17:13:50.000Z
valentinaferragni,Seiser Alm / Alpe di Siusi,46.5423625,11.6170037,2018-12-22T20:08:37.000Z
valentinaferragni,Seiser Alm / Alpe di Siusi,46.5423625,11.6170037,2018-12-23T12:40:27.000Z
valentinaferragni,Seiser Alm / Alpe di Siusi,46.5423625,11.6170037,2018-12-23T17:00:36.000Z
valentinaferragni,Seiser Alm / Alpe di Siusi,46.5423625,11.6170037,2018-12-24T09:27:21.000Z
valentinaferragni,Seiser Alm / Alpe di Siusi,46.5423625,11.6170037,2018-12-24T12:55:09.000Z
valentinaferragni,Seiser Alm / Alpe di Siusi,46.5423625,11.6170037,2018-12-24T16:28:20.000Z
valentinaferragni,Seiser Alm / Alpe di Siusi,46.5423625,11.6170037,2018-12-24T20:36:57.000Z
valentinaferragni,Seiser Alm / Alpe di Siusi,46.5423625,11.6170037,2018-12-25T12:01:57.000Z
valentinaferragni,Seiser Alm / Alpe di Siusi,46.5423625,11.6170037,2018-12-25T17:13:08.000Z
valentinaferragni,Seiser Alm / Alpe di Siusi,46.5423625,11.6170037,2018-12-25T20:21:51.000Z
valentinaferragni,Seiser Alm / Alpe di Siusi,46.5423625,11.6170037,2018-12-26T17:15:39.000Z
valentinaferragni,Seiser Alm / Alpe di Siusi,46.5423625,11.6170037,2018-12-27T15:06:30.000Z
valentinaferragni,"Dubai, United Arab Emirates",25.0750095,55.1887608818332,2018-12-28T21:15:33.000Z
valentinaferragni,Sydney Opera House,-33.85719805,151.215123384738,2018-12-30T11:53:32.000Z
valentinaferragni,"Sydney, Australia",-33.8548157,151.2164539,2018-12-30T17:07:31.000Z
valentinaferragni,"Sydney, Australia",-33.8548157,151.2164539,2018-12-31T15:06:38.000Z
valentinaferragni,Bondi Beach,-33.8906977,151.2724119,2019-01-01T11:56:37.000Z
valentinaferragni,Coogee To Bondi Coastwalk,-33.918745,151.258618,2019-01-02T11:51:27.000Z
valentinaferragni,Uluru / Ayers Rock,-25.3455545,131.036961474702,2019-01-03T11:46:01.000Z
valentinaferragni,Uluṟu-Kata Tjuṯa National Park,-25.343202,131.037928,2019-01-03T18:14:23.000Z
valentinaferragni,Lone Pine Koala Sanctuary,-27.5351471,152.968394546665,2019-01-04T11:38:24.000Z
valentinaferragni,Lone Pine Koala Sanctuary,-27.5351471,152.968394546665,2019-01-05T10:43:25.000Z
valentinaferragni,"Byron Bay, New South Wales",-28.6483333,153.6177778,2019-01-05T19:52:27.000Z
valentinaferragni,Byron Bay Lighthouse,-28.6387216,153.6363343,2019-01-06T12:18:37.000Z
valentinaferragni,"Sydney, Australia",-33.8548157,151.2164539,2019-01-06T20:50:45.000Z
valentinaferragni,"Sydney, Australia",-33.8548157,151.2164539,2019-01-07T19:40:29.000Z
valentinaferragni,Uluru / Ayers Rock,-25.3455545,131.036961474702,2019-01-09T19:53:58.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-01-10T18:00:30.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-01-12T17:18:44.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-01-13T12:46:52.000Z
valentinaferragni,Galleria Vittorio Emanuele,38.2418786,15.4313097,2019-01-13T18:42:47.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-01-14T12:22:12.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-01-16T12:57:02.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-01-17T17:22:19.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-01-18T12:58:12.000Z
valentinaferragni,Duomo di Milano - Milan Cathedral,45.46416835,9.19162110961411,2019-01-18T20:27:28.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2019-01-20T12:05:28.000Z
valentinaferragni,"Hôtel de Crillon, A Rosewood Hotel",48.867656,2.321402,2019-01-21T11:39:44.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2019-01-21T17:42:22.000Z
valentinaferragni,"Hôtel de Crillon, A Rosewood Hotel",48.867656,2.321402,2019-01-22T09:20:22.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2019-01-22T14:27:47.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2019-01-22T17:54:34.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2019-01-23T13:06:47.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2019-01-23T18:36:24.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2019-01-24T13:35:17.000Z
valentinaferragni,Centre Pompidou,48.8605918,2.35247431766534,2019-01-25T18:27:22.000Z
valentinaferragni,Penelope a casa Milano,45.451679,9.197493,2019-01-29T13:01:37.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-01-31T13:29:09.000Z
valentinaferragni,"Sesto, Trentino-Alto Adige, Italy",46.7027185,12.349573,2019-02-02T13:41:29.000Z
valentinaferragni,"Sesto, Trentino-Alto Adige, Italy",46.7027185,12.349573,2019-02-03T12:29:49.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-02-06T12:24:51.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-02-08T13:30:42.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-02-09T13:13:39.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-02-10T13:03:03.000Z
valentinaferragni,Teatro Vetra Milano,45.4615135,9.1918702,2019-02-10T20:25:38.000Z
valentinaferragni,"Drogheria Milanese Via Conca del Naviglio, 7 Milano",45.457882,9.177866,2019-02-11T13:33:53.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-02-12T19:33:23.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-02-14T18:52:47.000Z
valentinaferragni,Copenhagen,55.6867243,12.5700724,2019-02-15T13:55:28.000Z
valentinaferragni,"Nyhavn Canal, Copenhagen",55.6800411,12.5897394279283,2019-02-16T14:24:17.000Z
valentinaferragni,Rosenborg Castle,55.6856935,12.5774198885742,2019-02-16T18:26:25.000Z
valentinaferragni,Superkilen,55.6996781,12.5423969243662,2019-02-17T17:10:45.000Z
valentinaferragni,"Tivoli Gardens, Copenhagen",55.67332115,12.5690128177633,2019-02-17T19:47:33.000Z
valentinaferragni,"Tivoli Gardens, Copenhagen",55.67332115,12.5690128177633,2019-02-18T18:12:43.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-02-20T17:15:02.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-02-20T19:05:53.000Z
valentinaferragni,Duomo di Milano - Milan Cathedral,45.46416835,9.19162110961411,2019-02-20T22:33:59.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-02-21T16:22:11.000Z
valentinaferragni,"Madrid, Spain",40.4167047,-3.7035825,2019-02-21T19:58:30.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-02-22T12:27:27.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-02-22T18:26:20.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-02-23T15:57:11.000Z
valentinaferragni,Hotel Lutetia Paris,48.85109845,2.32748445351782,2019-02-25T20:47:35.000Z
valentinaferragni,Hotel Lutetia Paris,48.85109845,2.32748445351782,2019-02-26T12:48:41.000Z
valentinaferragni,Pont Alexandre III,48.8629974,2.3134662,2019-02-26T18:23:46.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2019-02-27T15:04:48.000Z
valentinaferragni,"Paris, France",48.8566101,2.3514992,2019-02-27T18:28:04.000Z
valentinaferragni,Restaurant L 'Avenue,32.847389,-117.227402,2019-03-01T12:30:02.000Z
valentinaferragni,Velavevodetto,41.9094116,12.4639905,2019-03-03T20:31:31.000Z
valentinaferragni,"Colosseo, Roma, Italia",41.8902614,12.4930871035955,2019-03-03T22:34:29.000Z
valentinaferragni,Fendi Private suite,41.904470,12.478259,2019-03-04T18:05:19.000Z
valentinaferragni,"Piazza Di Spagna, Roma",41.9057808,12.4821021850333,2019-03-05T12:54:33.000Z
valentinaferragni,Fontana Di Trevi-Roma,41.9009778,12.4832849738166,2019-03-05T18:44:19.000Z
valentinaferragni,上海 外灘 the Bund Shanghai,31.2384032,121.486426689274,2019-03-06T13:12:24.000Z
valentinaferragni,"Shanghai, China",31.2252985,121.4890497,2019-03-07T11:02:05.000Z
valentinaferragni,The Peninsula 上海半岛酒店,44.5126187,-121.2889329,2019-03-08T11:43:55.000Z
valentinaferragni,Fosun art Foundation,31.226787,121.497505,2019-03-08T16:54:15.000Z
valentinaferragni,The Peninsula Hotel Shanghai,31.2432516,121.4850649,2019-03-09T13:24:22.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-03-10T19:20:10.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-03-11T14:19:02.000Z
valentinaferragni,The Peninsula 上海半岛酒店,44.5126187,-121.2889329,2019-03-11T19:05:33.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-03-15T17:19:05.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-03-18T18:10:08.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-03-19T17:00:11.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-03-21T18:23:15.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-03-24T20:12:50.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-03-25T17:39:35.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-03-26T17:02:23.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-03-28T15:58:51.000Z
valentinaferragni,Ceresio 7 Pools & Restaurant,45.483648,9.180217,2019-03-30T17:55:45.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-04-01T18:49:01.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-04-04T15:31:24.000Z
valentinaferragni,"Palm Springs, California",33.8246269,-116.540303,2019-04-04T18:33:42.000Z
valentinaferragni,"Rome, Italy",41.894802,12.4853384,2019-04-05T15:11:38.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2019-04-07T19:54:38.000Z
valentinaferragni,Hollywood Sign,34.1340991,-118.3216523,2019-04-08T07:07:40.000Z
valentinaferragni,Hollywood Sign,34.1340991,-118.3216523,2019-04-08T17:26:12.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2019-04-09T07:16:26.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2019-04-09T18:14:21.000Z
valentinaferragni,"Beverly Hills, California",34.0696501,-118.3963062,2019-04-10T08:04:16.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2019-04-10T15:37:53.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2019-04-10T19:02:34.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2019-04-11T15:43:26.000Z
valentinaferragni,Chateau Marmont,34.09824975,-118.368404879756,2019-04-11T21:09:33.000Z
valentinaferragni,"Palm Springs, California",33.8246269,-116.540303,2019-04-12T19:51:03.000Z
valentinaferragni,Coachella Music Festival,33.6800497,-116.243553213098,2019-04-13T08:09:15.000Z
valentinaferragni,Coachella Music Festival,33.6800497,-116.243553213098,2019-04-13T19:20:42.000Z
valentinaferragni,Coachella Music Festival,33.6800497,-116.243553213098,2019-04-14T08:03:14.000Z
valentinaferragni,Coachella Music Festival,33.6800497,-116.243553213098,2019-04-15T09:36:46.000Z
valentinaferragni,"Palm Springs, California",33.8246269,-116.540303,2019-04-15T18:21:03.000Z
valentinaferragni,"Palm Springs, California",33.8246269,-116.540303,2019-04-16T08:13:20.000Z
valentinaferragni,"Los Angeles, California",34.0536909,-118.2427666,2019-04-16T16:31:50.000Z
valentinaferragni,"Indio, California",33.743765,-116.223315249664,2019-04-18T18:31:37.000Z
valentinaferragni,"Genova, Italy",44.40726,8.9338624,2019-04-20T18:41:45.000Z
valentinaferragni,Portofino,44.3036653,9.2093446,2019-04-21T19:45:20.000Z
valentinaferragni,Camogli,44.349247,9.158863,2019-04-22T16:45:52.000Z
valentinaferragni,"Barcelona, Spain",41.3828939,2.1774322,2019-04-25T12:09:31.000Z
valentinaferragni,Hotel Arts Barcelona,41.38689145,2.196222075,2019-04-25T18:44:50.000Z
valentinaferragni,"Barcelona, Spain",41.3828939,2.1774322,2019-04-26T12:36:34.000Z
valentinaferragni,"Barcelona, Spain",41.3828939,2.1774322,2019-04-26T20:16:47.000Z
valentinaferragni,"Montjuich, Cataluna, Spain",41.364187,2.167480,2019-04-27T12:09:12.000Z
valentinaferragni,"Barcelona, Spain",41.3828939,2.1774322,2019-04-27T18:25:49.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-04-29T19:41:58.000Z
valentinaferragni,"Milan, Italy",45.4667971,9.1904984,2019-04-30T18:03:14.000Z
